timestamp,mac,rssi
2025-04-21T22:37:59Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:38:01Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:02Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:38:03Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:38:07Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:08Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:09Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:38:11Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:38:12Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:38:13Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:14Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:15Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:16Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:38:17Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:38:18Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:38:19Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:38:20Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:22Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:23Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:38:24Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:38:25Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:38:26Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:38:27Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:38:28Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:38:29Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:38:30Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:38:31Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:38:33Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:38:34Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:35Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:38:37Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:39Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:38:40Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:41Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:43Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:46Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:38:47Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:38:48Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:38:49Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:38:50Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:51Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:38:52Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:38:53Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:55Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:38:56Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:38:57Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:38:59Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:39:00Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:39:01Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:39:02Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:04Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:39:06Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:39:07Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:39:08Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:39:09Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:39:10Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:39:11Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:39:12Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:39:13Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:14Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:39:17Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:18Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:39:19Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:39:20Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:39:21Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:39:22Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:23Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:24Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:25Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:39:26Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:39:27Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:39:29Z,88:c6:26:3f:3b:75,-90
2025-04-21T22:39:31Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:39:32Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:39:33Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:39:34Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:39:35Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:39:36Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:39:39Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:40Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:39:41Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:39:42Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:43Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:44Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:45Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:39:46Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:47Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:39:49Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:39:50Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:39:51Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:39:52Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:39:54Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:39:55Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:39:56Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:39:57Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:39:58Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:00Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:40:01Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:03Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:40:04Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:40:05Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:40:06Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:07Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:40:08Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:09Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:40:10Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:12Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:13Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:14Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:16Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:40:18Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:40:19Z,88:c6:26:3f:3b:75,-90
2025-04-21T22:40:20Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:21Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:23Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:40:24Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:40:25Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:40:26Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:40:27Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:40:28Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:40:29Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:32Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:33Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:40:34Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:40:36Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:37Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:40:38Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:40Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:40:41Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:43Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:40:44Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:40:45Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:40:46Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:40:47Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:40:48Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:49Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:50Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:40:51Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:40:52Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:40:53Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:40:55Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:40:56Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:40:57Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:40:58Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:40:59Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:41:00Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:41:01Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:41:02Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:41:04Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:41:05Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:41:07Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:41:08Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:41:09Z,88:c6:26:3f:3b:75,-92
2025-04-21T22:41:11Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:41:12Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:41:13Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:41:15Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:41:16Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:41:17Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:41:18Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:41:20Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:41:21Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:41:23Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:41:26Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:41:28Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:41:29Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:41:30Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:41:31Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:41:32Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:41:33Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:41:34Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:41:36Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:41:37Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:41:38Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:41:39Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:41:42Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:41:43Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:41:44Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:41:45Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:41:47Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:41:48Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:41:49Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:41:51Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:41:52Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:41:53Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:41:54Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:41:56Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:41:57Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:41:58Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:41:59Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:00Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:42:01Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:02Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:03Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:04Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:42:06Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:42:07Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:42:08Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:09Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:10Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:42:12Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:42:13Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:42:14Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:42:16Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:42:17Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:18Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:19Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:42:20Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:21Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:42:23Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:24Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:25Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:42:27Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:28Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:42:29Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:42:30Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:42:32Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:33Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:34Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:42:35Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:36Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:42:37Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:42:39Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:42:40Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:41Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:42:42Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:44Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:42:45Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:42:48Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:49Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:42:50Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:51Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:53Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:42:54Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:42:55Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:42:56Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:00Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:01Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:03Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:43:04Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:43:05Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:07Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:08Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:43:09Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:43:10Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:43:11Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:12Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:43:13Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:15Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:16Z,88:c6:26:3f:3b:75,-81
2025-04-21T22:43:17Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:18Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:20Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:21Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:43:22Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:23Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:25Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:26Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:27Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:43:28Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:43:29Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:43:30Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:43:31Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:43:32Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:33Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:43:36Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:37Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:43:38Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:43:39Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:43:40Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:41Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:43:42Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:43:44Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:45Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:46Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:43:47Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:43:48Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:49Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:50Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:43:51Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:43:52Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:43:53Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:43:56Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:43:57Z,88:c6:26:3f:3b:75,-90
2025-04-21T22:43:59Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:44:00Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:44:01Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:44:02Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:44:03Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:44:06Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:44:07Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:44:10Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:11Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:44:12Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:44:14Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:44:15Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:44:16Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:44:17Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:44:18Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:44:19Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:44:21Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:44:23Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:24Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:44:25Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:44:26Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:44:27Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:28Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:44:29Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:30Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:44:31Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:32Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:44:34Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:44:35Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:36Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:44:37Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:44:38Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:39Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:44:41Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:43Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:44:44Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:45Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:44:46Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:44:47Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:44:48Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:44:49Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:44:50Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:51Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:44:53Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:44:55Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:44:56Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:44:57Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:44:58Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:44:59Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:45:00Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:01Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:45:02Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:07Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:45:08Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:45:09Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:45:10Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:45:11Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:45:12Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:13Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:45:14Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:45:16Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:17Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:45:18Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:19Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:45:20Z,88:c6:26:3f:3b:75,-89
2025-04-21T22:45:23Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:45:24Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:45:25Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:26Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:45:27Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:29Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:30Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:45:31Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:45:32Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:45:33Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:34Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:45:35Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:45:36Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:45:37Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:38Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:45:40Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:45:41Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:45:43Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:45:44Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:45:47Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:45:49Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:45:50Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:45:51Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:52Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:45:53Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:45:54Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:45:55Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:45:56Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:45:58Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:45:59Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:01Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:46:02Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:46:03Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:46:04Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:46:05Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:46:07Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:46:09Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:46:11Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:46:12Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:46:13Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:46:14Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:46:15Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:16Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:18Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:46:19Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:46:20Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:23Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:46:24Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:46:26Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:46:27Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:28Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:46:30Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:32Z,88:c6:26:3f:3b:75,-82
2025-04-21T22:46:33Z,88:c6:26:3f:3b:75,-83
2025-04-21T22:46:35Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:46:36Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:46:38Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:46:39Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:46:40Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:41Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:46:42Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:46:43Z,88:c6:26:3f:3b:75,-88
2025-04-21T22:46:45Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:47Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:48Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:46:49Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:46:50Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:46:51Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:52Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:53Z,88:c6:26:3f:3b:75,-86
2025-04-21T22:46:54Z,88:c6:26:3f:3b:75,-84
2025-04-21T22:46:55Z,88:c6:26:3f:3b:75,-87
2025-04-21T22:46:56Z,88:c6:26:3f:3b:75,-85
2025-04-21T22:46:57Z,88:c6:26:3f:3b:75,-86
